duration,server,summoner_name,team_1,team_2,timestamp,winner
22m 12s,www,OMGBoring,"Ekko,Graves,Jayce,Vayne,Leona","Malphite,Xin Zhao,Ryze,Lucian,Sett",2020-12-03 17:39:32,Team 2
24m 48s,www,LOL전문 퍼플팀,"Sett,Olaf,Vladimir,Senna,Pantheon","Sylas,Taliyah,Lucian,Yasuo,Leona",2020-12-12 21:10:47,Team 2
32m 36s,www,jiozz,"Lucian,Lillia,Akali,Kai'Sa,Maokai","Malphite,Graves,Syndra,Jhin,Pantheon",2020-12-08 23:06:49,Team 1
28m 44s,www,쿠자니,"Sylas,Kindred,Malzahar,Lucian,Maokai","Sett,Rek'Sai,Orianna,Jhin,Rumble",2020-11-26 03:49:18,Team 1
20m 17s,www,YSYZ,"Jayce,Kayn,Zoe,Jhin,Thresh","Ornn,Kha'Zix,Galio,Kai'Sa,Leona",2020-11-25 17:42:40,Team 2
22m 20s,www,daydayup,"Gragas,Elise,Pantheon,Kai'Sa,Camille","Sion,Taliyah,Lucian,Jhin,Maokai",2020-12-26 22:30:49,Team 2
31m 8s,www,Hegzzz,"Jax,Elise,Lucian,Aphelios,Thresh","Camille,Hecarim,Syndra,Jhin,Galio",2020-12-06 01:54:19,Team 1
22m 7s,www,OMGBoring,"Jax,Graves,Syndra,Kai'Sa,Alistar","Camille,Hecarim,Ekko,Ezreal,Gragas",2020-12-03 15:55:40,Team 1
31m 27s,www,OMGBoring,"Akali,Zac,Irelia,Jhin,Pyke","Renekton,Lillia,Lucian,Kai'Sa,Leona",2020-12-03 15:01:02,Team 2
32m 31s,www,LOL전문 퍼플팀,"Akali,Kha'Zix,LeBlanc,Miss Fortune,Nautilus","Jayce,Graves,Anivia,Jhin,Pantheon",2020-12-12 18:17:25,Team 2
19m 34s,www,LOL전문 퍼플팀,"Jax,Nunu & Willump,Zoe,Xayah,Pantheon","Camille,Lillia,Sylas,Yasuo,Shen",2020-12-12 17:25:10,Team 1
16m 6s,www,jiozz,"Ekko,Hecarim,Shen,Jhin,Morgana","Lucian,Olaf,Rumble,Miss Fortune,Leona",2020-12-08 22:15:38,Team 1
29m 20s,www,쿠자니,"Malphite,Shen,Zac,Kai'Sa,Rakan","Aatrox,Sylas,Viktor,Miss Fortune,Sett",2020-11-26 03:07:14,Team 1
27m 0s,www,쿠자니,"Vladimir,Kayn,Lucian,Jhin,Leona","Ryze,Graves,Zoe,Kai'Sa,Pantheon",2020-11-26 02:15:57,Team 2
29m 49s,www,YSYZ,"Jayce,Elise,Singed,Jhin,Leona","Camille,Rek'Sai,Galio,Kai'Sa,Morgana",2020-11-25 17:13:09,Team 1
16m 6s,www,YSYZ,"Jayce,Kindred,Akali,Jhin,Thresh","Wukong,Graves,Galio,Swain,Sett",2020-11-25 16:26:04,Team 1
15m 43s,www,daydayup,"Kennen,Hecarim,Zed,Kai'Sa,Maokai","Gragas,Taliyah,Yone,Miss Fortune,Pyke",2020-12-26 21:59:51,Team 1
30m 19s,www,Hegzzz,"Malphite,Lillia,Lucian,Ezreal,Galio","Camille,Hecarim,Akali,Samira,Leona",2020-12-06 01:15:29,Team 1
30m 28s,www,Hegzzz,"Malphite,Olaf,Orianna,Miss Fortune,Bard","Akali,Nunu & Willump,Jayce,Jhin,Pyke",2020-12-06 00:35:44,Team 2
26m 29s,www,OMGBoring,"Sylas,Kha'Zix,Irelia,Kai'Sa,Maokai","Shen,Kayn,Lucian,Ezreal,Tahm Kench",2020-12-03 13:56:58,Team 1
32m 17s,www,jiozz,"Renekton,Nidalee,Aatrox,Ashe,Rakan","Malphite,Lillia,Yasuo,Ezreal,Maokai",2020-12-08 21:46:12,Team 1
26m 37s,www,쿠자니,"Malphite,Hecarim,Viktor,Jhin,Rakan","Nasus,Kayn,Sylas,Jinx,Kennen",2020-11-24 03:53:33,Team 1
15m 49s,www,쿠자니,"Renekton,Hecarim,Viktor,Kai'Sa,Rakan","Gangplank,Olaf,Zoe,Miss Fortune,Alistar",2020-11-24 03:20:46,Team 1
34m 2s,www,YSYZ,"Kayle,Hecarim,Singed,Jhin,Maokai","Galio,Olaf,Vladimir,Kai'Sa,Alistar",2020-11-25 15:54:49,Team 2
15m 38s,www,YSYZ,"Fiora,Jarvan IV,Viktor,Miss Fortune,Lulu","Rumble,Hecarim,LeBlanc,Jhin,Karma",2020-11-25 15:05:33,Team 2
37m 18s,www,daydayup,"Kennen,Taliyah,Wukong,Kai'Sa,Rakan","Renekton,Lillia,Lucian,Miss Fortune,Maokai",2020-12-26 21:24:26,Team 2
20m 38s,www,daydayup,"Gragas,Graves,Galio,Vayne,Sett","Aatrox,Nidalee,Akali,Kai'Sa,Rakan",2020-12-26 20:30:45,Team 2
27m 17s,www,Hegzzz,"Malphite,Olaf,Galio,Lucian,Camille","Renekton,Nidalee,Fizz,Kai'Sa,Alistar",2020-12-05 19:48:51,Team 1
22m 31s,www,OMGBoring,"Rengar,Nidalee,Renekton,Ezreal,Galio","Mordekaiser,Kha'Zix,Malphite,Kai'Sa,Leona",2020-12-03 13:06:35,Team 1
23m 16s,www,OMGBoring,"Sylas,Qiyana,Lucian,Ezreal,Leona","Irelia,Hecarim,Fizz,Aphelios,Thresh",2020-12-02 16:20:26,Team 1
23m 22s,www,jiozz,"Gangplank,Evelynn,Lucian,Vayne,Maokai","Shen,Nocturne,Vladimir,Kai'Sa,Morgana",2020-12-08 21:03:10,Team 1
35m 9s,www,쿠자니,"Wukong,Elise,Orianna,Miss Fortune,Seraphine","Jayce,Volibear,Sylas,Ezreal,Senna",2020-11-04 13:40:50,Team 2
19m 23s,www,YSYZ,"Kayle,Hecarim,Viktor,Kai'Sa,Alistar","Galio,Kayn,Kennen,Lucian,Gragas",2020-11-24 23:34:24,Team 1
24m 27s,www,daydayup,"Sett,Lillia,Irelia,Jhin,Pyke","Aatrox,Taliyah,Yone,Kai'Sa,Leona",2020-12-26 19:52:59,Team 2
30m 2s,www,daydayup,"Renekton,Lillia,Yone,Samira,Maokai","Gragas,Graves,Malphite,Vayne,Galio",2020-12-26 19:13:32,Team 2
18m 45s,www,Hegzzz,"Fiora,Kindred,Akali,Lucian,Braum","Camille,Lillia,Jayce,Miss Fortune,Sett",2020-12-05 18:55:36,Team 2
20m 59s,www,OMGBoring,"Cassiopeia,Kindred,Zoe,Xayah,Thresh","Kennen,Graves,Renekton,Jhin,Nautilus",2020-12-02 15:33:02,Team 1
19m 9s,www,jiozz,"Sylas,Olaf,Orianna,Ezreal,Yuumi","Yasuo,Kindred,Viktor,Lucian,Maokai",2020-12-08 20:30:22,Team 2
28m 10s,www,쿠자니,"Renekton,Kindred,Orianna,Ashe,Thresh","Camille,Hecarim,Syndra,Jhin,Seraphine",2020-11-02 18:07:08,Team 1
34m 39s,www,YSYZ,"Malphite,Rek'Sai,Ekko,Kai'Sa,Leona","Wukong,Kha'Zix,Sylas,Ziggs,Sett",2020-11-24 23:06:14,Team 1
15m 18s,www,daydayup,"Lulu,Graves,Anivia,Miss Fortune,Leona","Galio,Lillia,Camille,Kai'Sa,Thresh",2020-12-26 18:35:21,Team 2
25m 58s,www,Hegzzz,"Jayce,Graves,Malphite,Kai'Sa,Gragas","Aatrox,Lillia,Lucian,Jhin,Leona",2020-12-05 17:42:41,Team 2
16m 28s,www,OMGBoring,"Aatrox,Kayn,Galio,Taliyah,Sett","Camille,Kindred,Ekko,Jhin,Maokai",2020-12-02 13:22:13,Team 2
25m 58s,www,OMGqx1328035572,"Ryze,Graves,Neeko,Jhin,Pantheon","Volibear,Karthus,Lucian,Ezreal,Rakan",2020-12-02 20:41:10,Team 2
23m 19s,www,Iove galio,"Camille,Graves,Fizz,Caitlyn,Thresh","Renekton,Taliyah,Sett,Jhin,Bard",2020-12-12 20:56:46,Team 2
23m 37s,www,jiozz,"Singed,Graves,Diana,Samira,Maokai","Heimerdinger,Nidalee,Yasuo,Senna,Alistar",2020-12-08 19:56:42,Team 2
20m 22s,www,쿠자니,"Renekton,Nidalee,Kassadin,Jhin,Leona","Gangplank,Lillia,Orianna,Ezreal,Poppy",2020-11-02 17:31:46,Team 2
25m 20s,www,쿠자니,"Renekton,Karthus,Qiyana,Ezreal,Taric","Fiora,Kindred,Lissandra,Jhin,Pantheon",2020-11-02 16:57:48,Team 1
21m 24s,www,YSYZ,"Irelia,Kha'Zix,Galio,Kai'Sa,Poppy","Lucian,Rek'Sai,Akali,Jhin,Alistar",2020-11-24 22:17:35,Team 1
34m 51s,www,Hegzzz,"Volibear,Hecarim,Viktor,Kai'Sa,Leona","Darius,Sett,Malphite,Lucian,Alistar",2020-12-05 17:10:45,Team 2
20m 10s,www,Hegzzz,"Camille,Olaf,Diana,Kai'Sa,Pantheon","Jax,Hecarim,Viktor,Miss Fortune,Thresh",2020-12-05 16:27:35,Team 2
25m 39s,www,OMGBoring,"Camille,Lillia,Kassadin,Yasuo,Thresh","Corki,Graves,Kennen,Miss Fortune,Galio",2020-12-02 12:35:52,Team 1
24m 49s,www,OMGqx1328035572,"Sylas,Kindred,Viktor,Ezreal,Pantheon","Malphite,Graves,Vel'Koz,Kalista,Alistar",2020-12-02 18:05:13,Team 1
28m 34s,www,Iove galio,"Akali,Olaf,Galio,Miss Fortune,Braum","Sett,Ekko,Qiyana,Kai'Sa,Leona",2020-12-11 15:48:18,Team 1
22m 34s,www,Starryovo,"Malphite,Aatrox,Orianna,Miss Fortune,Pyke","Mordekaiser,Rek'Sai,Irelia,Ezreal,Senna",2020-12-08 19:30:44,Team 2
26m 0s,www,jiozz,"Camille,Lillia,Yasuo,Ashe,Sett","Jayce,Kayn,Poppy,Kai'Sa,Maokai",2020-12-08 18:53:03,Team 1
15m 14s,www,쿠자니,"Wukong,Graves,Orianna,Jhin,Pantheon","Renekton,Nidalee,Zoe,Kalista,Taric",2020-11-02 16:26:50,Team 2
28m 28s,www,쿠자니,"Renekton,Sylas,Lucian,Miss Fortune,Shen","Gangplank,Graves,Galio,Kai'Sa,Leona",2020-11-02 16:06:30,Team 2
24m 43s,www,YSYZ,"Akali,Master Yi,Morgana,Samira,Leona","Maokai,Kayn,Syndra,Yone,Camille",2020-11-24 21:48:52,Team 2
29m 32s,www,Hegzzz,"Malphite,Hecarim,Galio,Kai'Sa,Gragas","Aatrox,Elise,Akali,Yasuo,Alistar",2020-12-05 15:46:39,Team 1
33m 5s,www,Hegzzz,"Malphite,Kindred,Galio,Kai'Sa,Alistar","Shen,Graves,Aatrox,Ezreal,Leona",2020-12-05 14:49:24,Team 2
37m 54s,www,OMGqx1328035572,"Irelia,Kayn,Viktor,Ezreal,Sett","Jayce,Elise,Orianna,Ashe,Seraphine",2020-12-02 17:27:54,Team 1
12m 56s,www,OMGqx1328035572,"Viktor,Kayn,Yone,Lucian,Tahm Kench","Malphite,Lillia,Talon,Jhin,Yuumi",2020-12-02 16:42:16,Team 2
30m 58s,www,AF Burry,"Camille,Graves,Syndra,Senna,Leona","Jayce,Rengar,Akali,Samira,Alistar",2020-12-19 04:02:39,Team 1
22m 5s,www,Starryovo,"Jax,Lillia,Qiyana,Varus,Maokai","Gangplank,Kayn,Sylas,Ezreal,Sett",2020-12-08 18:30:31,Team 1
22m 23s,www,Starryovo,"Camille,Lillia,Lucian,Caitlyn,Morgana","Shen,Hecarim,Syndra,Miss Fortune,Sett",2020-12-08 18:00:47,Team 2
33m 4s,www,jiozz,"Jax,Lillia,Irelia,Kai'Sa,Thresh","Renekton,Nunu & Willump,Sett,Lucian,Leona",2020-12-08 18:02:39,Team 1
18m 19s,www,YSYZ,"Kayle,Xin Zhao,Galio,Ashe,Maokai","Jayce,Kayn,Sylas,Ezreal,Sett",2020-11-24 21:16:43,Team 1
17m 2s,www,YSYZ,"Jayce,Hecarim,Galio,Samira,Alistar","Camille,Qiyana,Sylas,Senna,Maokai",2020-11-24 17:26:08,Team 1
30m 7s,www,Hegzzz,"Riven,Graves,Ekko,Ezreal,Thresh","Galio,Kindred,Renekton,Jhin,Rumble",2020-12-05 03:26:32,Team 1
34m 35s,www,OMGqx1328035572,"Shen,Hecarim,Kassadin,Jhin,Maokai","Akali,Lillia,Cassiopeia,Ezreal,Amumu",2020-12-02 16:03:04,Team 2
20m 40s,www,AF Burry,"Aatrox,Graves,Orianna,Samira,Sett","Camille,Hecarim,Syndra,Caitlyn,Galio",2020-12-19 03:03:20,Team 2
24m 58s,www,Lpc1,"Singed,Graves,Cassiopeia,Miss Fortune,Leona","Camille,Lillia,Sylas,Jhin,Tahm Kench",2020-12-08 22:53:16,Team 2
14m 34s,www,Starryovo,"Camille,Kindred,Syndra,Lucian,Pantheon","Ornn,Olaf,Viktor,Ezreal,Karma",2020-12-08 14:57:24,Team 2
40m 40s,www,Starryovo,"Kennen,Rek'Sai,Qiyana,Kai'Sa,Rakan","Malphite,Evelynn,Talon,Jhin,Leona",2020-12-08 05:29:14,Team 1
21m 10s,www,jiozz,"Akali,Olaf,Ekko,Aphelios,Thresh","Jayce,Nunu & Willump,Sylas,Kai'Sa,Sett",2020-12-08 03:18:53,Team 2
28m 6s,www,jiozz,"Aatrox,Kayn,Viktor,Miss Fortune,Thresh","Jayce,Hecarim,Vladimir,Tristana,Rakan",2020-12-08 02:51:21,Team 1
30m 38s,www,YSYZ,"Akali,Graves,Aatrox,Jhin,Alistar","Kayle,Kha'Zix,Galio,Ashe,Sett",2020-11-24 16:37:50,Team 2
34m 40s,www,YSYZ,"Akali,Lee Sin,Cassiopeia,Senna,Pyke","Renekton,Kayn,Galio,Kai'Sa,Sett",2020-11-24 15:51:05,Team 2
28m 31s,www,OMGqx1328035572,"Camille,Olaf,Zoe,Kai'Sa,Sett","Shen,Kayn,Akali,Jhin,Trundle",2020-12-02 15:22:41,Team 1
15m 11s,www,OMGqx1328035572,"Renekton,Gragas,LeBlanc,Jhin,Pantheon","Viktor,Kayn,Ornn,Kai'Sa,Leona",2020-12-01 23:33:18,Team 2
29m 8s,www,T1 Closer,"Aatrox,Fiddlesticks,Miss Fortune,Samira,Alistar","Fiora,Graves,Orianna,Kai'Sa,Sett",2020-12-27 22:43:21,Team 1
24m 2s,www,ping siba,"Akali,Lillia,Lucian,Ezreal,Morgana","Camille,Kha'Zix,Galio,Jhin,Thresh",2020-12-03 00:06:04,Team 1
25m 3s,www,AF Burry,"Akali,Graves,Zed,Jhin,Bard","Kennen,Lee Sin,Zoe,Kai'Sa,Maokai",2020-12-18 13:56:49,Team 2
16m 6s,www,Lpc1,"Ekko,Hecarim,Shen,Jhin,Morgana","Lucian,Olaf,Rumble,Miss Fortune,Leona",2020-12-08 22:15:38,Team 1
29m 32s,www,Lpc1,"Aatrox,Kindred,Ryze,Miss Fortune,Leona","Malphite,Olaf,Akali,Ezreal,Seraphine",2020-12-08 21:50:17,Team 2
29m 58s,www,Starryovo,"Sylas,Hecarim,Cassiopeia,Ezreal,Sett","Irelia,Lillia,Viktor,Kai'Sa,Leona",2020-12-08 04:39:37,Team 2
24m 20s,www,Starryovo,"Sylas,Olaf,Orianna,Ezreal,Alistar","Sett,Lillia,Qiyana,Lucian,Gragas",2020-12-08 03:53:52,Team 1
26m 37s,www,jiozz,"Sylas,Graves,Akali,Kai'Sa,Rakan","Jayce,Lillia,Viktor,Miss Fortune,Sett",2020-12-08 02:16:21,Team 1
26m 50s,www,YSYZ,"Shen,Hecarim,Orianna,Miss Fortune,Janna","Volibear,Kindred,Akali,Kai'Sa,Rakan",2020-11-24 14:54:03,Team 1
15m 25s,www,OMGqx1328035572,"Renekton,Nocturne,Sylas,Senna,Karma","Ornn,Kayn,Veigar,Jhin,Brand",2020-12-01 23:06:38,Team 2
21m 13s,www,T1 Closer,"Akali,Hecarim,Yone,Jhin,Pyke","Sylas,Graves,Syndra,Aphelios,Thresh",2020-12-27 21:12:27,Team 2
18m 56s,www,ping siba,"Lucian,Nidalee,Wukong,Jhin,Leona","Jayce,Graves,Rumble,Kai'Sa,Maokai",2020-12-02 23:36:25,Team 1
22m 1s,www,ping siba,"Jayce,Kindred,Neeko,Aphelios,Thresh","Akali,Kayn,Camille,Jhin,Alistar",2020-12-02 22:59:56,Team 1
27m 7s,www,Gen G Envy,"Renekton,Olaf,Ryze,Lucian,Leona","Camille,Taric,Orianna,Kai'Sa,Rakan",2020-12-25 17:19:07,Team 2
24m 16s,www,Lpc1,"Jayce,Kha'Zix,Galio,Vayne,Brand","Jax,Sejuani,Viktor,Kai'Sa,Rakan",2020-12-08 21:07:05,Team 1
21m 10s,www,Starryovo,"Akali,Olaf,Ekko,Aphelios,Thresh","Jayce,Nunu & Willump,Sylas,Kai'Sa,Sett",2020-12-08 03:18:53,Team 2
25m 34s,www,jiozz,"Camille,Olaf,Galio,Ezreal,Karma","Jax,Kayn,Akali,Jhin,Tahm Kench",2020-12-08 01:38:00,Team 1
33m 13s,www,YSYZ,"Aatrox,Graves,Zoe,Kai'Sa,Shen","Sylas,Poppy,Orianna,Jhin,Pyke",2020-11-23 20:56:45,Team 1
29m 0s,www,OMGqx1328035572,"Malphite,Elise,Irelia,Kai'Sa,Pantheon","Gangplank,Karthus,Lucian,Miss Fortune,Alistar",2020-12-01 22:00:37,Team 2
21m 31s,www,T1 Closer,"Fiora,Graves,Akali,Miss Fortune,Leona","Aatrox,Lee Sin,Zoe,Kai'Sa,Alistar",2020-12-27 02:50:58,Team 1
26m 37s,www,T1 Closer,"Camille,Graves,Cassiopeia,Samira,Galio","Lucian,Karthus,Aatrox,Kai'Sa,Alistar",2020-12-27 02:19:09,Team 1
34m 37s,www,ping siba,"Fiora,Graves,Orianna,Aphelios,Thresh","Camille,Rek'Sai,Viktor,Jhin,Shen",2020-12-02 21:34:18,Team 1
25m 58s,www,ping siba,"Ryze,Graves,Neeko,Jhin,Pantheon","Volibear,Karthus,Lucian,Ezreal,Rakan",2020-12-02 20:41:10,Team 2
28m 11s,www,Gen G Envy,"Renekton,Lillia,Syndra,Jhin,Maokai","Jayce,Ekko,Yone,Kai'Sa,Sett",2020-12-25 02:47:02,Team 1
21m 32s,www,Lpc1,"Renekton,Lillia,Lucian,Jhin,Alistar","Aatrox,Nidalee,Irelia,Kai'Sa,Leona",2020-12-08 20:33:50,Team 2
20m 49s,www,Lpc1,"Akali,Nunu & Willump,Graves,Miss Fortune,Thresh","Lucian,Lillia,Sylas,Kai'Sa,Maokai",2020-12-08 17:20:21,Team 1
28m 6s,www,Starryovo,"Aatrox,Kayn,Viktor,Miss Fortune,Thresh","Jayce,Hecarim,Vladimir,Tristana,Rakan",2020-12-08 02:51:21,Team 1
33m 44s,www,Starryovo,"Irelia,Nidalee,Orianna,Jhin,Leona","Sett,Sylas,Jax,Lucian,Pantheon",2020-12-08 00:55:22,Team 1
28m 56s,www,jiozz,"Camille,Gragas,Lucian,Kai'Sa,Leona","Wukong,Lillia,Jayce,Aphelios,Pantheon",2020-12-08 00:46:52,Team 2
31m 55s,www,jiozz,"Shen,Kindred,Viktor,Ashe,Sett","Urgot,Graves,Jayce,Kai'Sa,Leona",2020-12-08 00:00:38,Team 1
34m 37s,www,YSYZ,"Jayce,Kha'Zix,Kennen,Kai'Sa,Blitzcrank","Ornn,Graves,Ekko,Miss Fortune,Thresh",2020-11-23 17:55:55,Team 2
21m 56s,www,OMGqx1328035572,"Orianna,Kha'Zix,Yorick,Senna,Rakan","Sett,Karthus,Jayce,Aphelios,Thresh",2020-12-01 21:22:30,Team 2
33m 6s,www,OMGqx1328035572,"Kennen,Nidalee,Irelia,Jhin,Sett","Lucian,Lillia,Galio,Aphelios,Pantheon",2020-12-01 20:56:08,Team 1
16m 50s,www,T1 Closer,"Sett,Nidalee,Lucian,Tristana,Pantheon","Galio,Kindred,Camille,Miss Fortune,Rakan",2020-12-26 20:26:26,Team 1
28m 46s,www,ping siba,"Malphite,Graves,Sett,Kai'Sa,Pantheon","Wukong,Zac,Fizz,Jhin,Thresh",2020-11-26 18:17:49,Team 2
39m 15s,www,ping siba,"Jayce,Hecarim,Ekko,Jhin,Pantheon","Viktor,Elise,Renekton,Senna,Maokai",2020-11-20 19:44:51,Team 1
26m 41s,www,Gen G Envy,"Malphite,Graves,Galio,Aphelios,Thresh","Akali,Kindred,Viktor,Jhin,Sett",2020-12-25 02:02:25,Team 2
23m 24s,www,Gen G Envy,"Sett,Taliyah,Irelia,Miss Fortune,Maokai","Camille,Lillia,Zoe,Jhin,Leona",2020-12-25 01:06:22,Team 2
23m 10s,www,Lpc1,"Camille,Graves,LeBlanc,Kai'Sa,Alistar","Jax,Kindred,Sylas,Miss Fortune,Leona",2020-12-08 16:51:32,Team 1
39m 44s,www,Lpc1,"Shen,Kindred,Akali,Ezreal,Seraphine","Jayce,Graves,Galio,Kai'Sa,Leona",2020-12-08 15:54:49,Team 2
20m 39s,www,Starryovo,"Jayce,Lillia,Qiyana,Samira,Leona","Rumble,Hecarim,Akali,Lucian,Thresh",2020-12-08 00:07:36,Team 1
24m 53s,www,jiozz,"Lucian,Olaf,Sylas,Miss Fortune,Maokai","Irelia,Hecarim,Ekko,Kai'Sa,Rakan",2020-12-07 23:19:26,Team 1
22m 59s,www,YSYZ,"Camille,Kha'Zix,Yone,Kai'Sa,Kennen","Jax,Graves,Galio,Miss Fortune,Sett",2020-11-23 16:51:35,Team 1
30m 21s,www,YSYZ,"Camille,Graves,Ekko,Lucian,Karma","Vladimir,Kha'Zix,Sylas,Ezreal,Pantheon",2020-11-23 16:08:54,Team 2
18m 52s,www,OMGqx1328035572,"Malphite,Nidalee,Camille,Miss Fortune,Thresh","Shen,Kindred,Sylas,Ezreal,Maokai",2020-12-01 17:50:53,Team 2
24m 32s,www,OMGqx1328035572,"Aatrox,Lillia,Lucian,Aphelios,Thresh","Malphite,Hecarim,Diana,Kai'Sa,Sett",2020-12-01 17:11:10,Team 2
16m 27s,www,T1 Closer,"Aatrox,Nidalee,Lucian,Soraka,Tahm Kench","Syndra,Rek'Sai,Akali,Samira,Pyke",2020-12-24 02:02:22,Team 2
27m 51s,www,ping siba,"Poppy,Shyvana,Sett,Jhin,Rakan","Akali,Sejuani,Orianna,Kai'Sa,Pantheon",2020-11-20 17:48:02,Team 2
21m 48s,www,ping siba,"Fiora,Rek'Sai,Galio,Lucian,Rakan","Camille,Kayn,Rumble,Jhin,Gragas",2020-11-20 16:53:37,Team 1
24m 43s,www,Gen G Envy,"Samira,Nidalee,Yone,Gragas,Rakan","Lucian,Olaf,Orianna,Alistar,Miss Fortune",2020-12-25 00:32:46,Team 1
32m 7s,www,Lpc1,"Aatrox,Lillia,Jayce,Vayne,Morgana","Sylas,Hecarim,Viktor,Draven,Alistar",2020-12-08 00:42:08,Team 2
31m 25s,www,Lpc1,"Jayce,Kindred,Ryze,Aphelios,Yuumi","Jax,Graves,Syndra,Miss Fortune,Maokai",2020-12-07 23:52:54,Team 2
24m 58s,www,Starry0v0,"Singed,Graves,Cassiopeia,Miss Fortune,Leona","Camille,Lillia,Sylas,Jhin,Tahm Kench",2020-12-08 22:53:16,Team 2
17m 29s,www,no top,"Camille,Kindred,Katarina,Kai'Sa,Shaco","Sett,Ekko,Fiora,Samira,Pyke",2020-12-26 03:00:09,Team 2
15m 52s,www,Starryovo,"Camille,Graves,Ekko,Kai'Sa,Pantheon","Irelia,Rek'Sai,Ryze,Aphelios,Rakan",2020-12-07 23:41:12,Team 1
11m 10s,www,jiozz,"Viktor,Kindred,Malphite,Tristana,Sett","Lucian,Lillia,Zoe,Jhin,Karma",2020-12-07 18:55:24,Team 2
21m 37s,www,YSYZ,"Camille,Graves,LeBlanc,Aphelios,Thresh","Fiora,Sejuani,Zoe,Kai'Sa,Alistar",2020-11-23 15:14:11,Team 1
19m 26s,www,OMGqx1328035572,"Wukong,Nidalee,Viktor,Jhin,Nautilus","Lucian,Kayn,Kassadin,Kai'Sa,Thresh",2020-12-01 16:39:32,Team 2
12m 27s,www,T1 Closer,"Irelia,Aatrox,Akali,Jhin,Rakan","Fiora,Graves,Sylas,Kai'Sa,Alistar",2020-12-24 01:39:56,Team 2
15m 12s,www,ping siba,"Malphite,Kha'Zix,Singed,Miss Fortune,Sett","Jayce,Lillia,Ekko,Xayah,Pantheon",2020-11-20 16:05:59,Team 1
12m 4s,www,ping siba,"Orianna,Volibear,Kennen,Lucian,Rumble","Sylas,Kayn,Ryze,Ashe,Nautilus",2020-11-20 15:40:16,Team 2
21m 6s,www,Gen G Envy,"Quinn,Graves,Zoe,Kai'Sa,Alistar","Wukong,Taliyah,Sett,Jhin,Thresh",2020-12-24 16:13:54,Team 2
20m 9s,www,Lpc1,"Jax,Nidalee,Lucian,Kai'Sa,Galio","Camille,Lillia,Viktor,Miss Fortune,Leona",2020-12-07 23:12:13,Team 2
16m 6s,www,Starry0v0,"Ekko,Hecarim,Shen,Jhin,Morgana","Lucian,Olaf,Rumble,Miss Fortune,Leona",2020-12-08 22:15:38,Team 1
28m 16s,www,no top,"Gangplank,Lee Sin,LeBlanc,Draven,Alistar","Aatrox,Graves,Akali,Kai'Sa,Gragas",2020-12-26 02:30:53,Team 2
21m 25s,www,no top,"Irelia,Nidalee,Camille,Tristana,Galio","Fiora,Olaf,Anivia,Jhin,Pantheon",2020-12-23 03:41:40,Team 2
29m 1s,www,Starryovo,"Akali,Kayn,Zoe,Kai'Sa,Pantheon","Maokai,Lillia,Qiyana,Jhin,Thresh",2020-12-07 23:13:12,Team 1
23m 16s,www,jiozz,"Kennen,Rek'Sai,Sylas,Miss Fortune,Pantheon","Aatrox,Graves,Orianna,Ezreal,Alistar",2020-12-07 14:51:33,Team 1
26m 41s,www,OMGqx1328035572,"Darius,Nidalee,Lucian,Samira,Alistar","Camille,Olaf,Fizz,Jhin,Sett",2020-12-01 16:04:13,Team 2
28m 23s,www,OMGqx1328035572,"Malphite,Graves,Galio,Kai'Sa,Alistar","Darius,Nidalee,Viktor,Jhin,Tahm Kench",2020-12-01 15:29:34,Team 1
22m 18s,www,T1 Closer,"Ornn,Kindred,Zoe,Jhin,Nautilus","Aatrox,Graves,Syndra,Kai'Sa,Sett",2020-12-24 01:18:28,Team 2
19m 43s,www,ping siba,"Sett,Lillia,Lucian,Jhin,Janna","Jax,Nunu & Willump,Ziggs,Kai'Sa,Alistar",2020-11-20 03:33:42,Team 1
16m 18s,www,Gen G Envy,"Yone,Taliyah,Gragas,Samira,Alistar","Shen,Graves,Syndra,Lucian,Sett",2020-12-24 03:20:11,Team 1
24m 8s,www,게임이안잡혀,"Gragas,Kayn,Zoe,Miss Fortune,Pantheon","Lucian,Nidalee,Shen,Samira,Maokai",2020-12-19 22:53:00,Team 1
29m 39s,www,Lpc1,"Viktor,Graves,Sylas,Ezreal,Alistar","Jax,Hecarim,Kassadin,Kai'Sa,Pyke",2020-12-07 00:53:14,Team 2
34m 36s,www,Lpc1,"Camille,Kha'Zix,Viktor,Kai'Sa,Nautilus","Renekton,Hecarim,Zoe,Jhin,Alistar",2020-12-07 00:11:54,Team 2
32m 17s,www,Starry0v0,"Renekton,Nidalee,Aatrox,Ashe,Rakan","Malphite,Lillia,Yasuo,Ezreal,Maokai",2020-12-08 21:46:12,Team 1
31m 44s,www,no top,"Gragas,Hecarim,Galio,Kai'Sa,Sett","Aatrox,Lee Sin,Orianna,Samira,Leona",2020-12-23 02:59:25,Team 1
24m 46s,www,Starryovo,"Irelia,Kayn,Viktor,Lucian,Sett","Jayce,Lillia,Kalista,Miss Fortune,Galio",2020-12-06 20:43:20,Team 1
30m 38s,www,Starryovo,"Galio,Graves,Singed,Kai'Sa,Leona","Cassiopeia,Kayn,Ekko,Ezreal,Maokai",2020-12-06 20:06:12,Team 1
24m 11s,www,jiozz,"Vladimir,Graves,Viktor,Kai'Sa,Sett","Malphite,Lillia,Lucian,Ashe,Camille",2020-12-07 03:35:33,Team 1
